,OpCode,Family,Genus,Species,Treatment,Precision..mm.,Activity,Fish.ID,School.Individual,Length..mm.,Length..m.,Time,Speed,Length.FID,Measurements
1625,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,5.114,no response,Perspex 2b,School,775.984,0.775984,NA,NA,FID,775.984
1626,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.033,no response,Perspex 2c,School,527.146,0.527146,NA,NA,FID,527.146
1627,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,6.783,no response,Perspex 2a,School,146.004,0.146004,NA,NA,DFS.FID,146.004
1628,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.271,no response,Perspex 2c,School,218.64,0.21864,NA,NA,DFS.FID,218.64
1629,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,8.194,no response,Perspex 2b,School,118.31,0.11831,NA,NA,DFS.FID,118.31
1630,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,6.575,no response,Perspex 2C,School,166.978,0.166978,NA,NA,Length,166.978
1631,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,1.903,no response,Perspex 2b,School,146.952,0.146952,NA,NA,Length,146.952
1632,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,5.344,no response,Perspex 2a,School,139.321,0.139321,NA,NA,Length,139.321
1633,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Turtle,4.692,flight,Turtle 1b,School,117.593,0.117593,NA,NA,Length,117.593
1634,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Turtle,5.512,flight,Turtle 1a,School,145.85,0.14585,NA,NA,Length,145.85
1635,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Turtle,9.524,flight,Turtle 1a,School,541.402,0.541402,NA,NA,FID,541.402
1636,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Turtle,9.911,flight,Turtle 1b,School,513.276,0.513276,NA,NA,FID,513.276
1637,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Turtle,7.185,flight,Turtle 1c,School,767.609,0.767609,NA,NA,FID,767.609
1638,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Turtle,10.328,flight,Turtle 1c,School,160.069,0.160069,NA,NA,Length,160.069
1639,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Pipe,6.061,no response,Pipe 2,Individual,303.778,0.303778,NA,NA,Length,303.778
1640,LIZARD4_CAM2_RIG3,Lethrinidae,Lethrinus,atkinsoni,Pipe,1.097,flight,Pipe 1,Individual,350.651,0.350651,NA,NA,DFS.prior.2,350.651
1641,LIZARD4_CAM2_RIG3,Lethrinidae,Lethrinus,atkinsoni,Pipe,2.271,flight,Pipe 1,Individual,294.071,0.294071,NA,NA,DFS.prior.3,294.071
1642,LIZARD4_CAM2_RIG3,Lethrinidae,Lethrinus,atkinsoni,Pipe,3.395,flight,Pipe 1,Individual,1158.118,1.158118,NA,NA,FID,1158.118
1643,LIZARD4_CAM2_RIG3,Lethrinidae,Lethrinus,atkinsoni,Pipe,3.836,flight,Pipe 1,Individual,145.764,0.145764,NA,NA,DFS.FID,145.764
1644,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Pipe,7.82,no response,Pipe 2,Individual,419.922,0.419922,NA,NA,FID,419.922
1645,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Shark,2.345,hide,Shark 1,Individual,330.622,0.330622,NA,NA,DFS.prior.2,330.622
1646,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Shark,2.886,flight,Shark 3b,School,208.318,0.208318,NA,NA,DFS.prior.2,208.318
1647,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Shark,9.944,flight,Shark 3a,School,358.624,0.358624,NA,NA,DFS.prior.2,358.624
1648,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Shark,1.744,hide,Shark 1,Individual,352.36,0.35236,NA,NA,DFS.prior.3,352.36
1649,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Shark,4.724,flight,Shark 2,,96.894,0.096894,NA,NA,DFS.prior.3,96.894
1650,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Shark,4.33,flight,Shark 3a,School,239.83,0.23983,NA,NA,DFS.prior.3,239.83
1651,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Shark,10.435,flight,Shark 3b,School,234.332,0.234332,NA,NA,DFS.prior.3,234.332
1652,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Shark,4.676,hide,Shark 1,Individual,766.551,0.766551,NA,NA,FID,766.551
1653,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Shark,1.867,hide,Shark 1,Individual,256.505,0.256505,NA,NA,DFS.FID,256.505
1654,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Shark,2.775,flight,Shark 2,Individual,412.948,0.412948,NA,NA,DFS.FID,412.948
1655,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Shark,6.08,flight,Shark 2,Individual,613.29,0.61329,NA,NA,FID,613.29
1656,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Shark,10.058,flight,Shark 3a,School,761.867,0.761867,NA,NA,FID,761.867
1657,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Shark,9.504,flight,Shark 3b,School,784.852,0.784852,NA,NA,FID,784.852
1658,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Shark,9.511,flight,Shark 3b,School,223.737,0.223737,NA,NA,DFS.FID,223.737
1659,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Shark,10.981,flight,Shark 3a,School,301.622,0.301622,NA,NA,DFS.FID,301.622
1660,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,NA,NA,DFS.prior.2,0
1661,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,NA,NA,DFS.prior.3,0
1662,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Pipe,23.688,swim backwards,Pipe 1,Individual,619.959,0.619959,NA,NA,Length,619.959
1663,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,36.154,no response,Pipe 2,Individual,410.864,0.410864,NA,NA,Length,410.864
1664,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,8.477,no response,Pipe 2,Individual,695.15,0.69515,NA,NA,DFS.prior.2,695.15
1665,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Pipe,9.561,swim backwards,Pipe 1,Individual,164.414,0.164414,NA,NA,DFS.prior.2,164.414
1666,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Pipe,2.944,swim backwards,Pipe 1,Individual,191.747,0.191747,NA,NA,DFS.prior.3,191.747
1667,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,9.174,no response,Pipe 2,Individual,696.182,0.696182,NA,NA,DFS.prior.3,696.182
1668,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,36.604,no response,Pipe 2,Individual,1484.876,1.484876,NA,NA,FID,1484.876
1669,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Pipe,3.513,swim backwards,Pipe 1,Individual,179.906,0.179906,NA,NA,DFS.FID,179.906
1670,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,10.188,no response,Pipe 2,Individual,765.029,0.765029,NA,NA,DFS.FID,765.029
1671,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Pipe,39.138,swim backwards,Pipe 1,Individual,1409.628,1.409628,NA,NA,FID,1409.628
1672,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,6.33,flight,Turtle 2,Individual,414.442,0.414442,NA,NA,Length,414.442
1673,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,12.307,flight,Turtle 2,Individual,424.787,0.424787,NA,NA,DFS.prior.2,424.787
1674,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,8.215,flight,Turtle 2,Individual,430.477,0.430477,NA,NA,DFS.prior.3,430.477
1675,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,25.853,flight,Turtle 2,Individual,1643.589,1.643589,NA,NA,FID,1643.589
1676,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,9.775,flight,Turtle 2,Individual,406.48,0.40648,NA,NA,DFS.FID,406.48
1677,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Turtle,36.982,no response,Turtle 1,Individual,1523.649,1.523649,NA,NA,FID,1523.649
1678,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Turtle,15.203,no response,Turtle 1,Individual,597.735,0.597735,NA,NA,Length,597.735
1679,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,22.277,no response,Perspex 2,Individual,463.702,0.463702,NA,NA,Length,463.702
1680,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Perspex,28.239,no response,Perspex 1,Individual,632.7,0.6327,NA,NA,Length,632.7
1681,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Perspex,10.073,no response,Perspex 2,Individual,630.485,0.630485,NA,NA,DFS.prior.2,630.485
1682,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Perspex,7.976,no response,Perspex 2,Individual,646.411,0.646411,NA,NA,DFS.prior.3,646.411
1683,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Perspex,33.68,no response,Perspex 1,Individual,1003.186,1.003186,NA,NA,FID,1003.186
1684,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Perspex,24.09,no response,Perspex 2,Individual,1659.149,1.659149,NA,NA,FID,1659.149
1685,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Perspex,8.791,no response,Perspex 1,Individual,670.343,0.670343,NA,NA,DFS.FID,670.343
1686,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,bohar,Perspex,13.485,flight,Shark 3,Individual,739.431,0.739431,NA,NA,Length,739.431
1687,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,1.896,flight,Shark 5,Individual,467.334,0.467334,NA,NA,Length,467.334
1688,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,17.736,flight,Shark 2,Individual,437.9,0.4379,NA,NA,Length,437.9
1689,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,9.885,flight,Shark 1,Individual,520.609,0.520609,NA,NA,Length,520.609
1690,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,3.849,flight,Shark 2,Individual,98.813,0.098813,NA,NA,DFS.prior.2,98.813
1691,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,bohar,Shark,9.645,flight,Shark 3,Individual,600.526,0.600526,NA,NA,DFS.prior.3,600.526
1692,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,6.32,flight,Shark 1,Individual,386.478,0.386478,NA,NA,DFS.prior.2,386.478
1693,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,4.11,flight,Shark 4c,School,53.001,0.053001,NA,NA,DFF.prior.1,53.001
1694,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,17.391,flight,Shark 4a,School,297.397,0.297397,NA,NA,DFF.prior.1,297.397
1695,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,8.915,flight,Shark 4b,School,138.532,0.138532,NA,NA,DFF.prior.1,138.532
1696,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,6.376,flight,Shark 4a,School,87.068,0.087068,NA,NA,DFF.prior.2,87.068
1697,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,17.804,flight,Shark 4b,School,476.147,0.476147,NA,NA,DFF.prior.2,476.147
1698,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,14.469,flight,Shark 4c,School,332.231,0.332231,NA,NA,DFF.prior.2,332.231
1699,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,6.592,flight,Shark 4a,School,396.843,0.396843,NA,NA,DFS.prior.2,396.843
1700,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,9.581,flight,Shark 4b,School,442.934,0.442934,NA,NA,DFS.prior.2,442.934
1701,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,6.496,flight,Shark 4c,School,454.36,0.45436,NA,NA,DFS.prior.2,454.36
1702,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,6.15,flight,Shark 2,Individual,263.328,0.263328,NA,NA,DFS.prior.3,263.328
1703,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,bohar,Shark,30.017,flight,Shark 3,Individual,2357.937,2.357937,NA,NA,FID,2357.937
1704,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,bohar,Shark,7.318,flight,Shark 3,Individual,577.773,0.577773,NA,NA,DFS.FID,577.773
1705,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,9.978,flight,Shark 1,Individual,200.355,0.200355,NA,NA,DFS.prior.3,200.355
1706,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,3.09,flight,Shark 4a,School,290.157,0.290157,NA,NA,DFS.prior.3,290.157
1707,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,6.629,flight,Shark 4b,School,254.415,0.254415,NA,NA,DFS.prior.3,254.415
1708,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,3.323,flight,Shark 4c,School,114.664,0.114664,NA,NA,DFS.prior.3,114.664
1709,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,2.881,flight,Shark 4b,School,140.721,0.140721,NA,NA,DFF.prior.3,140.721
1710,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,10.879,flight,Shark 4c,School,326.98,0.32698,NA,NA,DFF.prior.3,326.98
1711,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,7.804,flight,Shark 4a,School,150.972,0.150972,NA,NA,DFF.prior.3,150.972
1712,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,7.837,flight,Shark 4a,School,237.438,0.237438,NA,NA,Length,237.438
1713,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,9.403,flight,Shark 4b,School,210.528,0.210528,NA,NA,Length,210.528
1714,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,8.934,flight,Shark 4c,School,215.495,0.215495,NA,NA,Length,215.495
1715,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,4.784,flight,Shark 4a,School,1177.173,1.177173,NA,NA,FID,1177.173
1716,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,4.178,flight,Shark 4b,School,1074.558,1.074558,NA,NA,FID,1074.558
1717,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,4.31,flight,Shark 4c,School,1037.583,1.037583,NA,NA,FID,1037.583
1718,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,6.984,flight,Shark 4c,School,172.845,0.172845,NA,NA,DFS.FID,172.845
1719,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,2.384,flight,Shark 4a,School,103.913,0.103913,NA,NA,DFS.FID,103.913
1720,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,3.085,flight,Shark 4b,School,194.848,0.194848,NA,NA,DFS.FID,194.848
1721,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,9.06,flight,Shark 4b,School,220.112,0.220112,NA,NA,DFF.FID,220.112
1722,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,5.501,flight,Shark 4c,School,237.409,0.237409,NA,NA,DFF.FID,237.409
1723,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,9.504,flight,Shark 4a,School,174.348,0.174348,NA,NA,DFF.FID,174.348
1724,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,4.986,flight,Shark 4a,School,222.384,0.222384,NA,NA,DFF.post.FID,222.384
1725,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,4.452,flight,Shark 4b,School,161.918,0.161918,NA,NA,DFF.post.FID,161.918
1726,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,7.699,flight,Shark 4c,School,251.989,0.251989,NA,NA,DFF.post.FID,251.989
1727,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,26.66,flight,Shark 5,Individual,1067.769,1.067769,NA,NA,FID,1067.769
1728,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,28.215,flight,Shark 2,Individual,1963.081,1.963081,NA,NA,FID,1963.081
1729,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,9.506,flight,Shark 2,Individual,797.49,0.79749,NA,NA,DFS.FID,797.49
1730,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,27.763,flight,Shark 1,Individual,1695.648,1.695648,NA,NA,FID,1695.648
1731,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,12.627,flight,Shark 1,Individual,129.417,0.129417,NA,NA,DFS.FID,129.417
1732,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,carponotatus,Shark,1.805,C- turn,Diver 2,Individual,270.617,0.270617,NA,NA,Length,270.617
1733,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Diver,12.366,flight,Diver 1,Individual,381.094,0.381094,NA,NA,Length,381.094
1734,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,2.682,C- turn,Diver 2,Individual,97.961,0.097961,NA,NA,DFS.prior.2,97.961
1735,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Diver,6.023,flight,Diver 1,Individual,226.982,0.226982,NA,NA,DFS.prior.2,226.982
1736,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Diver,8.637,flight,Diver 1,Individual,234.159,0.234159,NA,NA,DFS.prior.3,234.159
1737,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Diver,21.298,flight,Diver 1,Individual,2367.082,2.367082,NA,NA,FID,2367.082
1738,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,31.496,C- turn,Diver 2,Individual,2754.703,2.754703,NA,NA,FID,2754.703
1739,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Diver,6.192,flight,Diver 1,Individual,253.815,0.253815,NA,NA,DFS.FID,253.815
1740,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Turtle,NA,no response,Turtle 1,Individual,0,0,NA,NA,DFS.prior.2,0
1741,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Turtle,NA,no response,Turtle 1,Individual,0,0,NA,NA,DFS.prior.3,0
1742,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Turtle,NA,no response,Turtle 1,Individual,0,0,NA,NA,DFS.FID,0
1743,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,NA,NA,DFS.prior.2,0
1744,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,NA,NA,DFS.prior.3,0
1746,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,NA,flight,Shark 5,Individual,0,0,NA,NA,DFS.prior.2,0
1747,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,NA,flight,Shark 5,Individual,0,0,NA,NA,DFS.prior.3,0
1748,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,NA,flight,Shark 5,Individual,0,0,NA,NA,DFS.FID,0
1749,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,NA,C- turn,Diver 2,Individual,0,0,NA,NA,DFS.prior.3,0
1750,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,NA,C- turn,Diver 2,Individual,0,0,NA,NA,DFS.FID,0
1751,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,bohar,Shark,NA,flight,Shark 3,Individual,0,0,NA,NA,DFS.prior.2,0
1752,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,lineatus,Perspex,10.807,C- turn,Perspex 1,Individual,227.675,0.227675,NA,NA,DFS.prior.2,227.675
1753,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,8.262,C- turn,Perspex 2,Individual,640.143,0.640143,NA,NA,DFS.prior.2,640.143
1754,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,10.872,flight,Perspex 3c,School,736.957,0.736957,NA,NA,DFS.prior.2,736.957
1755,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.891,flight,Perspex 3b,School,277.117,0.277117,NA,NA,DFS.prior.2,277.117
1756,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,10.561,flight,Perspex 3a,School,780.489,0.780489,NA,NA,DFS.prior.2,780.489
1757,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,5.684,C- turn,Perspex 2,Individual,635.395,0.635395,NA,NA,DFS.prior.3,635.395
1758,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,lineatus,Perspex,8.88,C- turn,Perspex 1,Individual,488.025,0.488025,NA,NA,DFS.prior.3,488.025
1759,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.752,flight,Perspex 3a,School,764.113,0.764113,NA,NA,DFS.prior.3,764.113
1760,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.35,flight,Perspex 3c,School,808.572,0.808572,NA,NA,DFS.prior.3,808.572
1761,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,10.308,flight,Perspex 3b,School,510.796,0.510796,NA,NA,DFS.prior.3,510.796
1762,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,8.987,flight,Perspex 3c,School,214.517,0.214517,NA,NA,DFF.prior.3,214.517
1763,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,10.986,flight,Perspex 3a,School,369.527,0.369527,NA,NA,DFF.prior.3,369.527
1764,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,10.955,C- turn,Perspex 2,Individual,260.48,0.26048,NA,NA,Length,260.48
1765,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,lineatus,Perspex,22.907,C- turn,Perspex 1,Individual,554.81,0.55481,NA,NA,Length,554.81
1766,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,lineatus,Perspex,24.292,C- turn,Perspex 1,Individual,1732.607,1.732607,NA,NA,FID,1732.607
1767,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.888,C- turn,Perspex 2,Individual,831.105,0.831105,NA,NA,FID,831.105
1768,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,26.408,flight,Perspex 3a,School,2149.253,2.149253,NA,NA,FID,2149.253
1769,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,25.512,flight,Perspex 3b,School,2159.205,2.159205,NA,NA,FID,2159.205
1770,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,26.188,flight,Perspex 3c,School,1858.065,1.858065,NA,NA,FID,1858.065
1771,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,lineatus,Perspex,7.222,C- turn,Perspex 1,Individual,374.528,0.374528,NA,NA,DFS.FID,374.528
1772,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.795,C- turn,Perspex 2,Individual,281.864,0.281864,NA,NA,DFS.FID,281.864
1773,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,8.43,flight,Perspex 3b,School,458.381,0.458381,NA,NA,DFS.FID,458.381
1774,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,6.429,flight,Perspex 3c,School,665.911,0.665911,NA,NA,DFS.FID,665.911
1775,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,8.682,flight,Perspex 3a,School,608.868,0.608868,NA,NA,DFS.FID,608.868
1776,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.282,flight,Perspex 3c,School,97.909,0.097909,NA,NA,DFF.FID,97.909
1777,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,9.025,flight,Perspex 3a,School,98.449,0.098449,NA,NA,DFF.FID,98.449
1778,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,11.783,flight,Perspex 3b,School,118.451,0.118451,NA,NA,DFF.FID,118.451
1779,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,10.653,flight,Perspex 3c,School,264.79,0.26479,NA,NA,Length,264.79
1780,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,8.888,flight,Perspex 3c,School,337.532,0.337532,NA,NA,DFF.post.FID,337.532
1781,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.087,flight,Perspex 3a,School,128.999,0.128999,NA,NA,DFF.post.FID,128.999
1782,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,12.105,flight,Perspex 3b,School,246.805,0.246805,NA,NA,DFF.post.FID,246.805
1783,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,5.236,flight,Perspex 3b,School,257.292,0.257292,NA,NA,Length,257.292
